CODE,NAME,WHO_REGION,YEAR,VACCINECODE,VACCINE_DESCRIPTION,SCHEDULEROUNDS,TARGETPOP,TARGETPOP_DESCRIPTION,GEOAREA,AGEADMINISTERED,SOURCECOMMENT
GRC,Greece,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,B,HepB is given to all infants either at M2 or HepB is given at birth if the mother is HbsAg(+) or if the status of HbsAg is unknown
GRC,Greece,EURO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,,General/routine,NATIONAL,M2,
GRC,Greece,EURO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,,General/routine,NATIONAL,M4,
GRC,Greece,EURO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,3.0,,General/routine,NATIONAL,M6,
GRC,Greece,EURO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,4.0,,General/routine,NATIONAL,M15-M18,
GRC,Greece,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y9-Y11,"Males and Females routine vaccination between 9-18 years. Initiation of vaccination ≥15 years: 3 doses (0M, +1–2M, +6M)."
GRC,Greece,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,"Males and Females routine vaccination between 9-18 years. Initiation of vaccination ≥15 years: 3 doses (0M, +1–2M, +6M)."
GRC,Greece,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,Females and males belonging to high-risk groups between 18-26 years
GRC,Greece,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y18-Y26,Females and males belonging to high-risk groups between 18-26 years
GRC,Greece,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,Females and males belonging to high-risk groups between 18-26 years
GRC,Greece,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y60,
GRC,Greece,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,,Health and care workers
GRC,Greece,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,,Pregnant women
GRC,Greece,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,"Adults with chronic conditions, residents living in long-term care facilities, other groups"
GRC,Greece,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>M6,Children in high risk groups and with chronic conditions
GRC,Greece,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,M2,
GRC,Greece,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,,General/routine,NATIONAL,M4,
GRC,Greece,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),3.0,,General/routine,NATIONAL,M6-M18,
GRC,Greece,EURO,2023.0,IPV,IPV (Inactivated polio vaccine),4.0,,General/routine,NATIONAL,Y4-Y6,
GRC,Greece,EURO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,,General/routine,NATIONAL,Y11-Y12,
GRC,Greece,EURO,2023.0,MEN_C_CONJ,Meningococcal C conjugate vaccine,1.0,,General/routine,NATIONAL,M12,
GRC,Greece,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M12-M15,
GRC,Greece,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,M24-M47,
GRC,Greece,EURO,2023.0,MMRV,"MMRV (Measles, mumps, rubella and varicella) vaccine",1.0,,General/routine,NATIONAL,M12-M15,
GRC,Greece,EURO,2023.0,MMRV,"MMRV (Measles, mumps, rubella and varicella) vaccine",2.0,,General/routine,NATIONAL,M24-M47,
GRC,Greece,EURO,2023.0,PCV_15_VALENT,PCV-15 (Pneumococcal conjugate vaccine 15-valent) vaccine,1.0,,General/routine,NATIONAL,M2,PCV13 or PCV15
GRC,Greece,EURO,2023.0,PCV_15_VALENT,PCV-15 (Pneumococcal conjugate vaccine 15-valent) vaccine,2.0,,General/routine,NATIONAL,M4,PCV13 or PCV15
GRC,Greece,EURO,2023.0,PCV_15_VALENT,PCV-15 (Pneumococcal conjugate vaccine 15-valent) vaccine,3.0,,General/routine,NATIONAL,M12,PCV13 or PCV15
GRC,Greece,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,,General/routine,NATIONAL,M2,PCV13 or PCV15
GRC,Greece,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,,General/routine,NATIONAL,M4,PCV13 or PCV15
GRC,Greece,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,,General/routine,NATIONAL,M12,PCV13 or PCV15
GRC,Greece,EURO,2023.0,PCV20,PCV-20 (Pneumococcal conjugate vaccine 20-valent) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y65,"Y19-Y64 high risk groups, and all adults  ≥Y65"
GRC,Greece,EURO,2023.0,PCV20,PCV-20 (Pneumococcal conjugate vaccine 20-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y19-Y64,"Y19-Y64 high risk groups, and all adults  ≥Y65"
GRC,Greece,EURO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y2-Y18,≥Y2 -Y18 children who belong to high risk groups
GRC,Greece,EURO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,,General/routine,NATIONAL,M2,RV1
GRC,Greece,EURO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,,General/routine,NATIONAL,M4,RV1
GRC,Greece,EURO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,1.0,,General/routine,NATIONAL,M2,RV5
GRC,Greece,EURO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,2.0,,General/routine,NATIONAL,M4,RV5
GRC,Greece,EURO,2023.0,ROTAVIRUS_5,RV-5 (Rotavirus 5-valent) vaccine,3.0,,General/routine,NATIONAL,M6,RV5
GRC,Greece,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+Y10,Td/Tdap every 10Y
GRC,Greece,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+Y10,Td/Tdap every 10Y
GRC,Greece,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,+Y10,Td/Tdap every 10Y
GRC,Greece,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y10,Td/Tdap every 10Y
GRC,Greece,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,ADULTS,Adults,NATIONAL,+Y10,Td/Tdap every 10Y
GRC,Greece,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,ADULTS,Adults,NATIONAL,Y18-Y25,"Y18-Y25 (Tdap/Tdap-IPV), Td/Tdap every 10Y"
GRC,Greece,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",2.0,ADULTS,Adults,NATIONAL,+Y10,"Y18-Y25 (Tdap/Tdap-IPV), Td/Tdap every 10Y"
GRC,Greece,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",3.0,ADULTS,Adults,NATIONAL,+Y10,"Y18-Y25 (Tdap/Tdap-IPV), Td/Tdap every 10Y"
GRC,Greece,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",4.0,ADULTS,Adults,NATIONAL,+Y10,"Y18-Y25 (Tdap/Tdap-IPV), Td/Tdap every 10Y"
GRC,Greece,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",5.0,ADULTS,Adults,NATIONAL,+Y10,"Y18-Y25 (Tdap/Tdap-IPV), Td/Tdap every 10Y"
GRC,Greece,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,ADULTS,Adults,NATIONAL,+Y10,"Y18-Y25 (Tdap/Tdap-IPV), Td/Tdap every 10Y"
GRC,Greece,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y11-Y12,
GRC,Greece,EURO,2023.0,TDAP_S_IPV,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",1.0,ADULTS,Adults,NATIONAL,Y18-Y25,Y18-Y25 (Tdap/Tdap-IPV)
GRC,Greece,EURO,2023.0,TDAP_S_IPV,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y11-Y12,
GRC,Greece,EURO,2023.0,TDIPV_S,"Td-IPV (Tetanus, diphtheria for older children and adults and IPV) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y11-Y12,
GRC,Greece,EURO,2023.0,VARICELLA,Varicella vaccine,1.0,,General/routine,NATIONAL,M12-M15,
GRC,Greece,EURO,2023.0,VARICELLA,Varicella vaccine,2.0,,General/routine,NATIONAL,M24-M47,
GRC,Greece,EURO,2023.0,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y60-Y75,"ZVL ≥Y60 -Y75, RΖV ≥Y18 High risk groups"
GRC,Greece,EURO,2023.0,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y18,"ZVL ≥Y60 -Y75, RΖV ≥Y18 High risk groups"
GRD,Grenada,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",5.0,B_CHILD_W,General/routine,NATIONAL,Y4,4-5 Yr old
GRD,Grenada,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,M18 old
GRD,Grenada,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,W6,6 w to 6 m
GRD,Grenada,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,M4,6 w to 6 m
GRD,Grenada,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,M6,6 w to 6 m
GRD,Grenada,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,1st contact,"high risk groups, health workers and sanitation workers"
GRD,Grenada,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,HW,Health workers,NATIONAL,+M1,"high risk groups, health workers and sanitation workers"
GRD,Grenada,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,HW,Health workers,NATIONAL,+M6,"high risk groups, health workers and sanitation workers"
GRD,Grenada,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,"high risk groups, health workers and sanitation workers"
GRD,Grenada,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,"high risk groups, health workers and sanitation workers"
GRD,Grenada,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"high risk groups, health workers and sanitation workers"
GRD,Grenada,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B,Live birth
GRD,Grenada,AMRO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,Target-9-10 years girls/ Grades 4-6 Doses- 1 (1 dose commenced in 2023)
GRD,Grenada,AMRO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9,Target-9-10 years girls/ Grades 4-6 Doses- 1 (1 dose commenced in 2023)
GRD,Grenada,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons
GRD,Grenada,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,,Health and care workers
GRD,Grenada,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,,Pregnant women
GRD,Grenada,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,"Adults with chronic conditions, residents living in long-term care facilities, other groups"
GRD,Grenada,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,,General/routine,NATIONAL,>=M6,
GRD,Grenada,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,,General/routine,NATIONAL,>=M6,
GRD,Grenada,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,,Children with chronic conditions
GRD,Grenada,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,,General/routine,NATIONAL,W6,"6wk, 6mths"
GRD,Grenada,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),3.0,,General/routine,NATIONAL,M6,"6wk, 6mths"
GRD,Grenada,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,,General/routine,NATIONAL,M12,1yr old and 18 month old
GRD,Grenada,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,,General/routine,NATIONAL,M18,1yr old and 18 month old
GRD,Grenada,AMRO,2023.0,OPV,OPV (Oral polio vaccine),2.0,,General/routine,NATIONAL,M4,M4 to 14yrs old
GRD,Grenada,AMRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,,General/routine,NATIONAL,M18,M4 to 14yrs old
GRD,Grenada,AMRO,2023.0,OPV,OPV (Oral polio vaccine),5.0,,General/routine,NATIONAL,Y4-Y5,M4 to 14yrs old
GRD,Grenada,AMRO,2023.0,OPV,OPV (Oral polio vaccine),6.0,,General/routine,NATIONAL,Y14-Y15,M4 to 14yrs old
GRD,Grenada,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,B_ADO_W,General/routine,NATIONAL,Y14-Y15,14yrs old
GRD,Grenada,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,Given to adults and pregnant women as needed based on vaccination history
GRD,Grenada,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,Given to adults and pregnant women as needed based on vaccination history
GRD,Grenada,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,Given to adults and pregnant women as needed based on vaccination history
GRD,Grenada,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,Given to adults and pregnant women as needed based on vaccination history
GRD,Grenada,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Given to adults and pregnant women as needed based on vaccination history
GRD,Grenada,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,Given to adults and pregnant women as needed based on vaccination history
GRD,Grenada,AMRO,2023.0,VARICELLA,Varicella vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Contacts to cases/ in outbreaks
GRD,Grenada,AMRO,2023.0,VARICELLA,Varicella vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,Contacts to cases/ in outbreaks
GRD,Grenada,AMRO,2023.0,VARICELLA,Varicella vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,Contacts to cases/ in outbreaks
GRD,Grenada,AMRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,>Y1,Travellers >1 yr of age going to endemic countries
GTM,Guatemala,AMRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,,General/routine,NATIONAL,B,
GTM,Guatemala,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,
GTM,Guatemala,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4,
GTM,Guatemala,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,,General/routine,NATIONAL,M2,
GTM,Guatemala,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,,General/routine,NATIONAL,M4,
GTM,Guatemala,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,,General/routine,NATIONAL,M6,
GTM,Guatemala,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,HW,Health workers,NATIONAL,+W4,"Personal de salud con mayor riesgo laboral, Personal de salud en contacto con secreciones corporales, Personal de salud con accidente laboral, Estudiantes de medicina, Estudiantes de odontología, Estudiante Químico-Biólogo/Técnico de alboratorio, Estudiante de enfermería, estudiante de Bachillerato en medicina, Personal que traslada pacientes a hospitales (cuerpo de socorro), Enfermos sometidos a hemodiálisis, Pacientes con trastornos hemorrágicos, Pacientes VIH positivo, Pacientes víctimas de violencia sexual a partir de los 18 años, otros grupos de riesgo (contacto con fluidos potencialmente infecciosos).  En año 2022-23 se priorizaron a las embarazadas con factores de riesgo para hepatitis."
GTM,Guatemala,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,1st contact,"Personal de salud con mayor riesgo laboral, Personal de salud en contacto con secreciones corporales, Personal de salud con accidente laboral, Estudiantes de medicina, Estudiantes de odontología, Estudiante Químico-Biólogo/Técnico de alboratorio, Estudiante de enfermería, estudiante de Bachillerato en medicina, Personal que traslada pacientes a hospitales (cuerpo de socorro), Enfermos sometidos a hemodiálisis, Pacientes con trastornos hemorrágicos, Pacientes VIH positivo, Pacientes víctimas de violencia sexual a partir de los 18 años, otros grupos de riesgo (contacto con fluidos potencialmente infecciosos).  En año 2022-23 se priorizaron a las embarazadas con factores de riesgo para hepatitis."
GTM,Guatemala,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,HW,Health workers,NATIONAL,+M6,"Personal de salud con mayor riesgo laboral, Personal de salud en contacto con secreciones corporales, Personal de salud con accidente laboral, Estudiantes de medicina, Estudiantes de odontología, Estudiante Químico-Biólogo/Técnico de alboratorio, Estudiante de enfermería, estudiante de Bachillerato en medicina, Personal que traslada pacientes a hospitales (cuerpo de socorro), Enfermos sometidos a hemodiálisis, Pacientes con trastornos hemorrágicos, Pacientes VIH positivo, Pacientes víctimas de violencia sexual a partir de los 18 años, otros grupos de riesgo (contacto con fluidos potencialmente infecciosos).  En año 2022-23 se priorizaron a las embarazadas con factores de riesgo para hepatitis."
GTM,Guatemala,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,"Personal de salud con mayor riesgo laboral, Personal de salud en contacto con secreciones corporales, Personal de salud con accidente laboral, Estudiantes de medicina, Estudiantes de odontología, Estudiante Químico-Biólogo/Técnico de alboratorio, Estudiante de enfermería, estudiante de Bachillerato en medicina, Personal que traslada pacientes a hospitales (cuerpo de socorro), Enfermos sometidos a hemodiálisis, Pacientes con trastornos hemorrágicos, Pacientes VIH positivo, Pacientes víctimas de violencia sexual a partir de los 18 años, otros grupos de riesgo (contacto con fluidos potencialmente infecciosos).  En año 2022-23 se priorizaron a las embarazadas con factores de riesgo para hepatitis."
GTM,Guatemala,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+W4,"Personal de salud con mayor riesgo laboral, Personal de salud en contacto con secreciones corporales, Personal de salud con accidente laboral, Estudiantes de medicina, Estudiantes de odontología, Estudiante Químico-Biólogo/Técnico de alboratorio, Estudiante de enfermería, estudiante de Bachillerato en medicina, Personal que traslada pacientes a hospitales (cuerpo de socorro), Enfermos sometidos a hemodiálisis, Pacientes con trastornos hemorrágicos, Pacientes VIH positivo, Pacientes víctimas de violencia sexual a partir de los 18 años, otros grupos de riesgo (contacto con fluidos potencialmente infecciosos).  En año 2022-23 se priorizaron a las embarazadas con factores de riesgo para hepatitis."
GTM,Guatemala,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Personal de salud con mayor riesgo laboral, Personal de salud en contacto con secreciones corporales, Personal de salud con accidente laboral, Estudiantes de medicina, Estudiantes de odontología, Estudiante Químico-Biólogo/Técnico de alboratorio, Estudiante de enfermería, estudiante de Bachillerato en medicina, Personal que traslada pacientes a hospitales (cuerpo de socorro), Enfermos sometidos a hemodiálisis, Pacientes con trastornos hemorrágicos, Pacientes VIH positivo, Pacientes víctimas de violencia sexual a partir de los 18 años, otros grupos de riesgo (contacto con fluidos potencialmente infecciosos).  En año 2022-23 se priorizaron a las embarazadas con factores de riesgo para hepatitis."
GTM,Guatemala,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,"Personal de salud con mayor riesgo laboral, Personal de salud en contacto con secreciones corporales, Personal de salud con accidente laboral, Estudiantes de medicina, Estudiantes de odontología, Estudiante Químico-Biólogo/Técnico de alboratorio, Estudiante de enfermería, estudiante de Bachillerato en medicina, Personal que traslada pacientes a hospitales (cuerpo de socorro), Enfermos sometidos a hemodiálisis, Pacientes con trastornos hemorrágicos, Pacientes VIH positivo, Pacientes víctimas de violencia sexual a partir de los 18 años, otros grupos de riesgo (contacto con fluidos potencialmente infecciosos).  En año 2022-23 se priorizaron a las embarazadas con factores de riesgo para hepatitis."
GTM,Guatemala,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,,General/routine,NATIONAL,B,"Hepatitis B pediátrica se administra a los RN antes de cumplir el 1er. Mes de vida lo más cercano al nacimiento,"
GTM,Guatemala,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9,"El AÑO 2023, fue un año de transición para cambiar el esquema de 2 dosis a esquema de 1 dosis (única)además se incrementó el grupo objetivo de esta vacunación para: Niñas de 9 a 16 años de edad, incluyendo a las niñas de 17 años cumplidos siempre y cuando hubieran nacido en el año 2006, Solamente se administró 2da. dosis a todas aquellas niñas que presentarán su carné de vacunación con cita para esa segunda dosis, pero que había sido escrita previamente al año 2023. En el 2018 se inició con 2 cohortes de niñas  en el año 2019 se incremento a 3 cohortes de niñas en el año 2020 se incremento a 5 cohortes de niñas Por lo que en el año 2023, el cambio de esquema permitió que la vacuna alcanzará iniciar a cubrir 9 cohortes niñas nacidas desde año 2006 hasta el año 2014"
